trait	snp.locus	snp.name	gene.gid	gene.eid	gene.name	snp.pos	is.leadsnp	locus.chrom	locus.chrom.start	locus.chrom.end	locus.name	gene.chrom.start	gene.chrom.end	gene.strand	gene.tss	snp.tss.dist	snp.gene.dist	is.gene.overlap	is.nearest.to.tss	maf	beta	se	z	prob	log10bf	log10bf_group	prob_group	dbsnp.func	is.dbsnp.delit	snpeff.impact	snpeff.rank	is.snpeff.delit	snp.in.trait.DHS	nearest.trait.DHS.from.gene	nearest.gene.from.trait.DHS	snp.in.DHS	nearest.DHS.from.gene	nearest.gene.from.DHS	in.gtex
sbp	L295	rs532093	10690	ENSG00000172461	FUT9	109019720	TRUE	chr6	96517685	97299900	L293|L294	96463860	96663488	+	96463860	12555860	12356232	FALSE	FALSE	0.206491	-0.0169815	0.00274899	-6.17736	0.166627	2.20266	2.66472	0.36684	none	FALSE	NONE	0	FALSE	0	FALSE	FALSE	5	TRUE	FALSE	FALSE
sbp	L295	rs532093	2309	ENSG00000118689	FOXO3	109019720	TRUE	chr6	108769721	109269722	L295	108881038	109005977	+	108881038	138682	13743	FALSE	TRUE	0.206491	-0.0169815	0.00274899	-6.17736	0.166627	2.20266	2.66472	0.36684	none	FALSE	NONE	0	FALSE	0	FALSE	FALSE	5	TRUE	TRUE	FALSE
sbp	L295	rs532093	23376	ENSG00000014123	UFL1	109019720	TRUE	chr6	96517685	97299900	L293|L294	96969471	97003152	+	96969471	12050249	12016568	FALSE	FALSE	0.206491	-0.0169815	0.00274899	-6.17736	0.166627	2.20266	2.66472	0.36684	none	FALSE	NONE	0	FALSE	0	FALSE	FALSE	5	TRUE	FALSE	FALSE
sbp	L295	rs532093	81491	ENSG00000112218	GPR63	109019720	TRUE	chr6	96517685	97299900	L293|L294	97242002	97285339	-	97285339	-11734381	-11734381	FALSE	FALSE	0.206491	-0.0169815	0.00274899	-6.17736	0.166627	2.20266	2.66472	0.36684	none	FALSE	NONE	0	FALSE	0	FALSE	FALSE	5	TRUE	FALSE	FALSE
sbp	L295	rs532093	9457	ENSG00000112214	FHL5	109019720	TRUE	chr6	96517685	97299900	L293|L294	97010424	97064512	+	97010424	12009296	11955208	FALSE	FALSE	0.206491	-0.0169815	0.00274899	-6.17736	0.166627	2.20266	2.66472	0.36684	none	FALSE	NONE	0	FALSE	0	FALSE	FALSE	5	TRUE	FALSE	FALSE
sbp	L296	rs139797530	116150	ENSG00000153989	NUS1	117737012	FALSE	chr6	117610058	118110059	L296	117996665	118031803	+	117996665	-259653	-259653	FALSE	TRUE	0.019853	0.0411396	0.00804946	5.11085	0.26322	2.58543	2.58543	0.26322	none	FALSE	NONE	0	FALSE	0	FALSE	FALSE	2	TRUE	FALSE	FALSE
sbp	L296	rs139797530	285761	ENSG00000164465	DCBLD1	117737012	FALSE	chr6	117610058	118110059	L296	117774980	117891021	+	117774980	-37968	-37968	FALSE	TRUE	0.019853	0.0411396	0.00804946	5.11085	0.26322	2.58543	2.58543	0.26322	none	FALSE	NONE	0	FALSE	0	FALSE	FALSE	2	TRUE	FALSE	FALSE
sbp	L296	rs139797530	57120	ENSG00000047932	GOPC	117737012	FALSE	chr6	117610058	118110059	L296	117881432	117923705	-	117923705	186693	144420	FALSE	TRUE	0.019853	0.0411396	0.00804946	5.11085	0.26322	2.58543	2.58543	0.26322	none	FALSE	MODIFIER	1	FALSE	0	FALSE	FALSE	2	TRUE	FALSE	FALSE
sbp	L296	rs139797530	6098	ENSG00000047936	ROS1	117737012	FALSE	chr6	117610058	118110059	L296	117609463	117747018	-	117747018	10006	0	TRUE	TRUE	0.019853	0.0411396	0.00804946	5.11085	0.26322	2.58543	2.58543	0.26322	intron	FALSE	MODIFIER	1	FALSE	0	FALSE	FALSE	2	TRUE	TRUE	FALSE
sbp	L299	rs2327429	154091	ENSG00000146411	SLC2A12	134209836	FALSE	chr6	133976147	134476148	L299	134309835	134373774	-	134373774	163938	99999	FALSE	TRUE	0.29612	0.0132366	0.00238866	5.54143	0.217959	2.40902	3.40433	0.733837	none	FALSE	NONE	0	FALSE	0	FALSE	FALSE	12	TRUE	FALSE	FALSE
sbp	L299	rs2327429	387103	ENSG00000203760	CENPW	134209836	FALSE	chr6	126595380	127416889	L297|L298	126661320	126670021	+	126661320	7548516	7539815	FALSE	TRUE	0.29612	0.0132366	0.00238866	5.54143	0.217959	2.40902	3.40433	0.733837	none	FALSE	NONE	0	FALSE	0	FALSE	FALSE	12	TRUE	FALSE	FALSE
sbp	L299	rs2327429	6943	ENSG00000118526	TCF21	134209836	FALSE	chr6	133976147	134476148	L299	134210276	134216691	+	134210276	-440	-440	FALSE	TRUE	0.29612	0.0132366	0.00238866	5.54143	0.217959	2.40902	3.40433	0.733837	none	FALSE	MODIFIER	1	FALSE	0	FALSE	FALSE	12	TRUE	TRUE	TRUE
sbp	L299	rs2327429	9519	ENSG00000028839	TBPL1	134209836	FALSE	chr6	133976147	134476148	L299	134273308	134311570	+	134273308	-63472	-63472	FALSE	TRUE	0.29612	0.0132366	0.00238866	5.54143	0.217959	2.40902	3.40433	0.733837	none	FALSE	NONE	0	FALSE	0	FALSE	FALSE	12	TRUE	FALSE	FALSE
sbp	L3	rs12081179	79906	ENSG00000116151	MORN1	2251118	TRUE	chr1	1013144	2501120	L1|L2|L3|L4	2252692	2323146	-	2323146	72028	1574	FALSE	FALSE	0.222621	-0.0145311	0.00263174	-5.52148	0.143292	2.26516	3.91268	0.881355	none	FALSE	MODIFIER	1	FALSE	0	FALSE	FALSE	6	FALSE	TRUE	FALSE
sbp	L3	rs12082516	11079	ENSG00000157916	RER1	2251159	FALSE	chr1	1013144	2501120	L1|L2|L3|L4	2323214	2336883	+	2323214	-72055	-72055	FALSE	TRUE	0.222815	-0.0144486	0.00263062	-5.49247	0.120908	2.1802	3.91268	0.881355	none	FALSE	NONE	0	FALSE	0	FALSE	FALSE	3	TRUE	FALSE	FALSE
sbp	L3	rs12082516	388585	ENSG00000197921	HES5	2251159	FALSE	chr1	1013144	2501120	L1|L2|L3|L4	2460184	2461684	-	2461684	210525	209025	FALSE	TRUE	0.222815	-0.0144486	0.00263062	-5.49247	0.120908	2.1802	3.91268	0.881355	none	FALSE	NONE	0	FALSE	0	FALSE	FALSE	3	TRUE	FALSE	FALSE
sbp	L3	rs12082516	5192	ENSG00000157911	PEX10	2251159	FALSE	chr1	1013144	2501120	L1|L2|L3|L4	2335403	2345236	-	2345236	94077	84244	FALSE	TRUE	0.222815	-0.0144486	0.00263062	-5.49247	0.120908	2.1802	3.91268	0.881355	none	FALSE	NONE	0	FALSE	0	FALSE	FALSE	3	TRUE	FALSE	FALSE
sbp	L3	rs12082516	55229	ENSG00000157881	PANK4	2251159	FALSE	chr1	1013144	2501120	L1|L2|L3|L4	2439972	2458067	-	2458067	206908	188813	FALSE	TRUE	0.222815	-0.0144486	0.00263062	-5.49247	0.120908	2.1802	3.91268	0.881355	none	FALSE	NONE	0	FALSE	0	FALSE	FALSE	3	TRUE	FALSE	FALSE
sbp	L3	rs12082516	79906	ENSG00000116151	MORN1	2251159	FALSE	chr1	1013144	2501120	L1|L2|L3|L4	2252692	2323146	-	2323146	71987	1533	FALSE	TRUE	0.222815	-0.0144486	0.00263062	-5.49247	0.120908	2.1802	3.91268	0.881355	none	FALSE	MODIFIER	1	FALSE	0	FALSE	FALSE	3	TRUE	TRUE	FALSE
sbp	L3	rs12082516	8764	ENSG00000157873	TNFRSF14	2251159	FALSE	chr1	1013144	2501120	L1|L2|L3|L4	2487078	2496821	+	2487078	-235919	-235919	FALSE	TRUE	0.222815	-0.0144486	0.00263062	-5.49247	0.120908	2.1802	3.91268	0.881355	none	FALSE	NONE	0	FALSE	0	FALSE	FALSE	3	TRUE	FALSE	FALSE
sbp	L3	rs12082516	9651	ENSG00000149527	PLCH2	2251159	FALSE	chr1	1013144	2501120	L1|L2|L3|L4	2357419	2436969	+	2357419	-106260	-106260	FALSE	TRUE	0.222815	-0.0144486	0.00263062	-5.49247	0.120908	2.1802	3.91268	0.881355	none	FALSE	NONE	0	FALSE	0	FALSE	FALSE	3	TRUE	FALSE	FALSE
sbp	L30	rs2225966	8543	ENSG00000143013	LMO4	81668314	FALSE	chr1	87677245	89582100	L31|L32|L33|L34|L35	87794151	87814606	+	87794151	-6125837	-6125837	FALSE	FALSE	0.35339	0.0133027	0.0022659	5.87082	0.130509	2.2515	4.06098	0.906364	none	FALSE	NONE	0	FALSE	0	FALSE	FALSE	1	FALSE	TRUE	FALSE
sbp	L300	rs9376273	116379	ENSG00000164485	IL22RA2	137693166	TRUE	chr6	137443167	137943168	L300	137464957	137494785	-	137494785	-198381	-198381	FALSE	TRUE	0.367736	-0.0136447	0.00227561	-5.99606	0.437503	2.94735	3.27911	0.62542	none	FALSE	NONE	0	FALSE	0	FALSE	FALSE	2	TRUE	FALSE	FALSE
sbp	L300	rs9376273	167826	ENSG00000177468	OLIG3	137693166	TRUE	chr6	137443167	137943168	L300	137813339	137815387	-	137815387	122221	120173	FALSE	TRUE	0.367736	-0.0136447	0.00227561	-5.99606	0.437503	2.94735	3.27911	0.62542	none	FALSE	NONE	0	FALSE	0	FALSE	FALSE	2	TRUE	TRUE	FALSE
sbp	L300	rs9376273	3459	ENSG00000027697	IFNGR1	137693166	TRUE	chr6	137443167	137943168	L300	137518621	137540586	-	137540586	-152580	-152580	FALSE	TRUE	0.367736	-0.0136447	0.00227561	-5.99606	0.437503	2.94735	3.27911	0.62542	none	FALSE	NONE	0	FALSE	0	FALSE	FALSE	2	TRUE	FALSE	FALSE
sbp	L301	rs198663	3097	ENSG00000010818	HIVEP2	143152085	TRUE	chr6	142902086	143402087	L301	143072604	143277835	-	143277835	125750	0	TRUE	TRUE	0.47133	0.0158862	0.00219332	7.24299	0.75979	3.47749	4.20288	0.943843	intron	FALSE	MODIFIER	1	FALSE	0	FALSE	FALSE	2	TRUE	TRUE	FALSE
sbp	L301	rs6570530	3097	ENSG00000010818	HIVEP2	143150222	FALSE	chr6	142902086	143402087	L301	143072604	143277835	-	143277835	127613	0	TRUE	FALSE	0.453872	0.0154669	0.00220131	7.02623	0.184053	2.33067	4.20288	0.943843	intron	FALSE	MODIFIER	1	FALSE	0	FALSE	FALSE	0	FALSE	FALSE	FALSE
sbp	L302	rs17080089	57480	ENSG00000120278	PLEKHG1	150997268	FALSE	chr6	150754770	151254771	L302	150921019	151164801	+	150921019	76249	0	TRUE	TRUE	0.071374	0.0477284	0.00421797	11.3155	0.0752664	2.01538	6.34173	0.999421	intron,near-gene-5	FALSE	MODIFIER	1	FALSE	0	FALSE	FALSE	0	FALSE	FALSE	FALSE
sbp	L302	rs17080093	57480	ENSG00000120278	PLEKHG1	150997439	FALSE	chr6	150754770	151254771	L302	150921019	151164801	+	150921019	76420	0	TRUE	FALSE	0.071486	0.0478479	0.00421466	11.3527	0.114733	2.21741	6.34173	0.999421	intron,near-gene-5	FALSE	MODIFIER	1	FALSE	0	FALSE	FALSE	0	FALSE	FALSE	FALSE
sbp	L302	rs17080102	57480	ENSG00000120278	PLEKHG1	151004769	TRUE	chr6	150754770	151254771	L302	150921019	151164801	+	150921019	83750	0	TRUE	FALSE	0.071152	0.0482114	0.00422537	11.41	0.2204	2.55614	6.34173	0.999421	intron,untranslated-5	FALSE	MODIFIER	1	FALSE	0	FALSE	FALSE	24	TRUE	TRUE	FALSE
sbp	L302	rs62434123	57480	ENSG00000120278	PLEKHG1	150999463	FALSE	chr6	150754770	151254771	L302	150921019	151164801	+	150921019	78444	0	TRUE	FALSE	0.071327	0.0477915	0.00421993	11.3252	0.084093	2.06771	6.34173	0.999421	intron	FALSE	MODIFIER	1	FALSE	0	FALSE	FALSE	0	FALSE	FALSE	FALSE
sbp	L302	rs62434124	57480	ENSG00000120278	PLEKHG1	150999750	FALSE	chr6	150754770	151254771	L302	150921019	151164801	+	150921019	78731	0	TRUE	FALSE	0.071324	0.0478242	0.00422005	11.3326	0.0914746	2.10776	6.34173	0.999421	intron	FALSE	MODIFIER	1	FALSE	0	FALSE	FALSE	0	FALSE	FALSE	FALSE
sbp	L302	rs62434129	10690	ENSG00000172461	FUT9	151008836	FALSE	chr6	96517685	97299900	L293|L294	96463860	96663488	+	96463860	54544976	54345348	FALSE	FALSE	0.071495	0.0478298	0.00421797	11.3395	0.0987689	2.14458	6.34173	0.999421	none	FALSE	NONE	0	FALSE	2	TRUE	FALSE	44	FALSE	FALSE	FALSE
sbp	L302	rs62434129	116150	ENSG00000153989	NUS1	151008836	FALSE	chr6	117610058	118110059	L296	117996665	118031803	+	117996665	33012171	32977033	FALSE	FALSE	0.071495	0.0478298	0.00421797	11.3395	0.0987689	2.14458	6.34173	0.999421	none	FALSE	NONE	0	FALSE	2	TRUE	FALSE	44	FALSE	FALSE	FALSE
sbp	L302	rs62434129	116379	ENSG00000164485	IL22RA2	151008836	FALSE	chr6	137443167	137943168	L300	137464957	137494785	-	137494785	-13514051	-13514051	FALSE	FALSE	0.071495	0.0478298	0.00421797	11.3395	0.0987689	2.14458	6.34173	0.999421	none	FALSE	NONE	0	FALSE	2	TRUE	FALSE	44	FALSE	FALSE	FALSE
sbp	L302	rs62434129	117289	ENSG00000164691	TAGAP	151008836	FALSE	chr6	159443220	159943221	L306	159455500	159466184	-	159466184	8457348	8446664	FALSE	FALSE	0.071495	0.0478298	0.00421797	11.3395	0.0987689	2.14458	6.34173	0.999421	none	FALSE	NONE	0	FALSE	2	TRUE	FALSE	44	FALSE	FALSE	FALSE
sbp	L302	rs62434129	154091	ENSG00000146411	SLC2A12	151008836	FALSE	chr6	133976147	134476148	L299	134309835	134373774	-	134373774	-16635062	-16635062	FALSE	FALSE	0.071495	0.0478298	0.00421797	11.3395	0.0987689	2.14458	6.34173	0.999421	none	FALSE	NONE	0	FALSE	2	TRUE	FALSE	44	FALSE	FALSE	FALSE
sbp	L302	rs62434129	167826	ENSG00000177468	OLIG3	151008836	FALSE	chr6	137443167	137943168	L300	137813339	137815387	-	137815387	-13193449	-13193449	FALSE	FALSE	0.071495	0.0478298	0.00421797	11.3395	0.0987689	2.14458	6.34173	0.999421	none	FALSE	NONE	0	FALSE	2	TRUE	FALSE	44	FALSE	FALSE	FALSE
sbp	L302	rs62434129	2099	ENSG00000091831	ESR1	151008836	FALSE	chr6	151750028	152566319	L303|L304|L305	151977826	152450754	+	151977826	-968990	-968990	FALSE	FALSE	0.071495	0.0478298	0.00421797	11.3395	0.0987689	2.14458	6.34173	0.999421	none	FALSE	NONE	0	FALSE	2	TRUE	FALSE	44	FALSE	FALSE	FALSE
sbp	L302	rs62434129	2309	ENSG00000118689	FOXO3	151008836	FALSE	chr6	108769721	109269722	L295	108881038	109005977	+	108881038	42127798	42002859	FALSE	FALSE	0.071495	0.0478298	0.00421797	11.3395	0.0987689	2.14458	6.34173	0.999421	none	FALSE	NONE	0	FALSE	2	TRUE	FALSE	44	FALSE	FALSE	FALSE
sbp	L302	rs62434129	23376	ENSG00000014123	UFL1	151008836	FALSE	chr6	96517685	97299900	L293|L294	96969471	97003152	+	96969471	54039365	54005684	FALSE	FALSE	0.071495	0.0478298	0.00421797	11.3395	0.0987689	2.14458	6.34173	0.999421	none	FALSE	NONE	0	FALSE	2	TRUE	FALSE	44	FALSE	FALSE	FALSE
sbp	L302	rs62434129	285761	ENSG00000164465	DCBLD1	151008836	FALSE	chr6	117610058	118110059	L296	117774980	117891021	+	117774980	33233856	33117815	FALSE	FALSE	0.071495	0.0478298	0.00421797	11.3395	0.0987689	2.14458	6.34173	0.999421	none	FALSE	NONE	0	FALSE	2	TRUE	FALSE	44	FALSE	FALSE	FALSE
sbp	L302	rs62434129	3097	ENSG00000010818	HIVEP2	151008836	FALSE	chr6	142902086	143402087	L301	143072604	143277835	-	143277835	-7731001	-7731001	FALSE	FALSE	0.071495	0.0478298	0.00421797	11.3395	0.0987689	2.14458	6.34173	0.999421	none	FALSE	NONE	0	FALSE	2	TRUE	FALSE	44	FALSE	FALSE	FALSE
sbp	L302	rs62434129	3459	ENSG00000027697	IFNGR1	151008836	FALSE	chr6	137443167	137943168	L300	137518621	137540586	-	137540586	-13468250	-13468250	FALSE	FALSE	0.071495	0.0478298	0.00421797	11.3395	0.0987689	2.14458	6.34173	0.999421	none	FALSE	NONE	0	FALSE	2	TRUE	FALSE	44	FALSE	FALSE	FALSE
sbp	L302	rs62434129	387103	ENSG00000203760	CENPW	151008836	FALSE	chr6	126595380	127416889	L297|L298	126661320	126670021	+	126661320	24347516	24338815	FALSE	FALSE	0.071495	0.0478298	0.00421797	11.3395	0.0987689	2.14458	6.34173	0.999421	none	FALSE	NONE	0	FALSE	2	TRUE	FALSE	44	FALSE	FALSE	FALSE
sbp	L302	rs62434129	57120	ENSG00000047932	GOPC	151008836	FALSE	chr6	117610058	118110059	L296	117881432	117923705	-	117923705	-33085131	-33085131	FALSE	FALSE	0.071495	0.0478298	0.00421797	11.3395	0.0987689	2.14458	6.34173	0.999421	none	FALSE	NONE	0	FALSE	2	TRUE	FALSE	44	FALSE	FALSE	FALSE
sbp	L302	rs62434129	57480	ENSG00000120278	PLEKHG1	151008836	FALSE	chr6	150754770	151254771	L302	150921019	151164801	+	150921019	87817	0	TRUE	FALSE	0.071495	0.0478298	0.00421797	11.3395	0.0987689	2.14458	6.34173	0.999421	intron	FALSE	MODIFIER	1	FALSE	2	TRUE	TRUE	44	FALSE	TRUE	FALSE
sbp	L302	rs62434129	6098	ENSG00000047936	ROS1	151008836	FALSE	chr6	117610058	118110059	L296	117609463	117747018	-	117747018	-33261818	-33261818	FALSE	FALSE	0.071495	0.0478298	0.00421797	11.3395	0.0987689	2.14458	6.34173	0.999421	none	FALSE	NONE	0	FALSE	2	TRUE	FALSE	44	FALSE	FALSE	FALSE
sbp	L302	rs62434129	6943	ENSG00000118526	TCF21	151008836	FALSE	chr6	133976147	134476148	L299	134210276	134216691	+	134210276	16798560	16792145	FALSE	FALSE	0.071495	0.0478298	0.00421797	11.3395	0.0987689	2.14458	6.34173	0.999421	none	FALSE	NONE	0	FALSE	2	TRUE	FALSE	44	FALSE	FALSE	FALSE
sbp	L302	rs62434129	79624	ENSG00000146476	ARMT1	151008836	FALSE	chr6	151750028	152566319	L303|L304|L305	151773393	151791236	+	151773393	-764557	-764557	FALSE	FALSE	0.071495	0.0478298	0.00421797	11.3395	0.0987689	2.14458	6.34173	0.999421	none	FALSE	NONE	0	FALSE	2	TRUE	FALSE	44	FALSE	FALSE	FALSE
sbp	L302	rs62434129	80129	ENSG00000120262	CCDC170	151008836	FALSE	chr6	151750028	152566319	L303|L304|L305	151815165	151942328	+	151815165	-806329	-806329	FALSE	FALSE	0.071495	0.0478298	0.00421797	11.3395	0.0987689	2.14458	6.34173	0.999421	none	FALSE	NONE	0	FALSE	2	TRUE	FALSE	44	FALSE	FALSE	FALSE
sbp	L302	rs62434129	81491	ENSG00000112218	GPR63	151008836	FALSE	chr6	96517685	97299900	L293|L294	97242002	97285339	-	97285339	-53723497	-53723497	FALSE	FALSE	0.071495	0.0478298	0.00421797	11.3395	0.0987689	2.14458	6.34173	0.999421	none	FALSE	NONE	0	FALSE	2	TRUE	FALSE	44	FALSE	FALSE	FALSE
sbp	L302	rs62434129	84071	ENSG00000118690	ARMC2	151008836	FALSE	chr6	108769721	109269722	L295	109169619	109295675	+	109169619	41839217	41713161	FALSE	FALSE	0.071495	0.0478298	0.00421797	11.3395	0.0987689	2.14458	6.34173	0.999421	none	FALSE	NONE	0	FALSE	2	TRUE	FALSE	44	FALSE	FALSE	FALSE
sbp	L302	rs62434129	84624	ENSG00000164694	FNDC1	151008836	FALSE	chr6	159443220	159943221	L306	159590429	159693141	+	159590429	-8581593	-8581593	FALSE	FALSE	0.071495	0.0478298	0.00421797	11.3395	0.0987689	2.14458	6.34173	0.999421	none	FALSE	NONE	0	FALSE	2	TRUE	FALSE	44	FALSE	FALSE	FALSE
sbp	L302	rs62434129	90632	ENSG00000112541	PDE10A	151008836	FALSE	chr6	165927713	166427714	L308	165740776	166401566	-	166401566	15392730	14731940	FALSE	FALSE	0.071495	0.0478298	0.00421797	11.3395	0.0987689	2.14458	6.34173	0.999421	none	FALSE	NONE	0	FALSE	2	TRUE	FALSE	44	FALSE	FALSE	FALSE
sbp	L302	rs62434129	9457	ENSG00000112214	FHL5	151008836	FALSE	chr6	96517685	97299900	L293|L294	97010424	97064512	+	97010424	53998412	53944324	FALSE	FALSE	0.071495	0.0478298	0.00421797	11.3395	0.0987689	2.14458	6.34173	0.999421	none	FALSE	NONE	0	FALSE	2	TRUE	FALSE	44	FALSE	FALSE	FALSE
sbp	L302	rs62434129	9519	ENSG00000028839	TBPL1	151008836	FALSE	chr6	133976147	134476148	L299	134273308	134311570	+	134273308	16735528	16697266	FALSE	FALSE	0.071495	0.0478298	0.00421797	11.3395	0.0987689	2.14458	6.34173	0.999421	none	FALSE	NONE	0	FALSE	2	TRUE	FALSE	44	FALSE	FALSE	FALSE
sbp	L303	rs1293963	2099	ENSG00000091831	ESR1	151967794	FALSE	chr6	151750028	152566319	L303|L304|L305	151977826	152450754	+	151977826	-10032	-10032	FALSE	TRUE	0.245659	-0.0142092	0.00253183	-5.61223	0.0900886	2.04216	3.63243	0.793997	none	FALSE	NONE	0	FALSE	0	FALSE	FALSE	0	FALSE	FALSE	FALSE
sbp	L303	rs4242278	79624	ENSG00000146476	ARMT1	151957611	FALSE	chr6	151750028	152566319	L303|L304|L305	151773393	151791236	+	151773393	184218	166375	FALSE	TRUE	0.245809	0.0141623	0.0025255	5.60772	0.0864607	2.02258	3.63243	0.793997	none	FALSE	NONE	0	FALSE	0	FALSE	FALSE	0	FALSE	FALSE	FALSE
sbp	L303	rs4242278	80129	ENSG00000120262	CCDC170	151957611	FALSE	chr6	151750028	152566319	L303|L304|L305	151815165	151942328	+	151815165	142446	15283	FALSE	TRUE	0.245809	0.0141623	0.0025255	5.60772	0.0864607	2.02258	3.63243	0.793997	none	FALSE	NONE	0	FALSE	0	FALSE	FALSE	0	FALSE	FALSE	FALSE
sbp	L303	rs76840512	2099	ENSG00000091831	ESR1	152107334	TRUE	chr6	151750028	152566319	L303|L304|L305	151977826	152450754	+	151977826	129508	0	TRUE	FALSE	0.086858	0.0204188	0.0038958	5.24123	0.100984	2.09697	3.76093	0.838223	intron	FALSE	MODIFIER	1	FALSE	0	FALSE	FALSE	1	TRUE	TRUE	FALSE
sbp	L303	rs76840512	79624	ENSG00000146476	ARMT1	152107334	TRUE	chr6	151750028	152566319	L303|L304|L305	151773393	151791236	+	151773393	333941	316098	FALSE	FALSE	0.086858	0.0204188	0.0038958	5.24123	0.100984	2.09697	3.76093	0.838223	none	FALSE	NONE	0	FALSE	0	FALSE	FALSE	1	TRUE	FALSE	FALSE
sbp	L303	rs76840512	80129	ENSG00000120262	CCDC170	152107334	TRUE	chr6	151750028	152566319	L303|L304|L305	151815165	151942328	+	151815165	292169	165006	FALSE	FALSE	0.086858	0.0204188	0.0038958	5.24123	0.100984	2.09697	3.76093	0.838223	none	FALSE	NONE	0	FALSE	0	FALSE	FALSE	1	TRUE	FALSE	FALSE
sbp	L306	rs434578	117289	ENSG00000164691	TAGAP	159693219	TRUE	chr6	159443220	159943221	L306	159455500	159466184	-	159466184	-227035	-227035	FALSE	TRUE	0.140187	0.0244865	0.00312776	7.82877	0.125053	2.26077	4.11951	0.911693	none	FALSE	NONE	0	FALSE	0	FALSE	FALSE	0	FALSE	FALSE	FALSE
sbp	L306	rs434578	84624	ENSG00000164694	FNDC1	159693219	TRUE	chr6	159443220	159943221	L306	159590429	159693141	+	159590429	102790	78	FALSE	TRUE	0.140187	0.0244865	0.00312776	7.82877	0.125053	2.26077	4.11951	0.911693	none	FALSE	MODIFIER	1	FALSE	0	FALSE	FALSE	0	FALSE	FALSE	FALSE
sbp	L308	rs10946092	117289	ENSG00000164691	TAGAP	166085141	FALSE	chr6	159443220	159943221	L306	159455500	159466184	-	159466184	-6618957	-6618957	FALSE	FALSE	0.135703	0.0144064	0.00317262	4.54085	0.243873	2.65035	2.65235	0.244722	none	FALSE	NONE	0	FALSE	0	FALSE	FALSE	5	TRUE	FALSE	FALSE
sbp	L308	rs10946092	84624	ENSG00000164694	FNDC1	166085141	FALSE	chr6	159443220	159943221	L306	159590429	159693141	+	159590429	6494712	6392000	FALSE	FALSE	0.135703	0.0144064	0.00317262	4.54085	0.243873	2.65035	2.65235	0.244722	none	FALSE	NONE	0	FALSE	0	FALSE	FALSE	5	TRUE	FALSE	FALSE
sbp	L308	rs10946092	90632	ENSG00000112541	PDE10A	166085141	FALSE	chr6	165927713	166427714	L308	165740776	166401566	-	166401566	316425	0	TRUE	FALSE	0.135703	0.0144064	0.00317262	4.54085	0.243873	2.65035	2.65235	0.244722	none	FALSE	MODIFIER	1	FALSE	0	FALSE	FALSE	5	FALSE	TRUE	FALSE
sbp	L308	rs13205591	90632	ENSG00000112541	PDE10A	166315517	FALSE	chr6	165927713	166427714	L308	165740776	166401566	-	166401566	86049	0	TRUE	TRUE	0.051357	0.0231176	0.00493167	4.68758	0.084619	2.10765	3.45749	0.674137	none	FALSE	MODIFIER	1	FALSE	0	FALSE	FALSE	0	FALSE	FALSE	FALSE
sbp	L308	rs34337878	90632	ENSG00000112541	PDE10A	166310458	FALSE	chr6	165927713	166427714	L308	165740776	166401566	-	166401566	91108	0	TRUE	FALSE	0.051291	0.0231292	0.0049325	4.68914	0.0851598	2.11067	3.45749	0.674137	none	FALSE	MODIFIER	1	FALSE	0	FALSE	FALSE	6	TRUE	TRUE	FALSE
sbp	L308	rs34436918	90632	ENSG00000112541	PDE10A	166309903	FALSE	chr6	165927713	166427714	L308	165740776	166401566	-	166401566	91663	0	TRUE	FALSE	0.051397	0.0231719	0.00493069	4.69952	0.08958	2.13475	3.45749	0.674137	none	FALSE	MODIFIER	1	FALSE	0	FALSE	FALSE	1	FALSE	TRUE	FALSE
sbp	L308	rs35094259	90632	ENSG00000112541	PDE10A	166308362	FALSE	chr6	165927713	166427714	L308	165740776	166401566	-	166401566	93204	0	TRUE	FALSE	0.051277	0.0230267	0.00493279	4.66809	0.076795	2.06182	3.45749	0.674137	none	FALSE	MODIFIER	1	FALSE	0	FALSE	FALSE	3	FALSE	TRUE	FALSE
sbp	L309	rs28522260	100131017	ENSG00000205903	ZNF316	1183963	FALSE	chr7	6188217	6688218	L313	6676953	6696063	+	6676953	-5492990	-5492990	FALSE	FALSE	0.167468	-0.0154736	0.00291227	-5.31324	0.0769348	2.09141	2.94492	0.372976	none	FALSE	NONE	0	FALSE	2	TRUE	FALSE	100	FALSE	FALSE	FALSE
sbp	L309	rs28522260	11014	ENSG00000136240	KDELR2	1183963	FALSE	chr7	6188217	6688218	L313	6485584	6523873	-	6523873	5339910	5301621	FALSE	FALSE	0.167468	-0.0154736	0.00291227	-5.31324	0.0769348	2.09141	2.94492	0.372976	none	FALSE	NONE	0	FALSE	2	TRUE	FALSE	100	FALSE	FALSE	FALSE
sbp	L309	rs28522260	11033	ENSG00000105963	ADAP1	1183963	FALSE	chr7	945692	1536218	L309|L310	937538	995043	-	995043	-188920	-188920	FALSE	FALSE	0.167468	-0.0154736	0.00291227	-5.31324	0.0769348	2.09141	2.94492	0.372976	none	FALSE	NONE	0	FALSE	2	TRUE	FALSE	100	FALSE	FALSE	FALSE
sbp	L309	rs28522260	115330	ENSG00000164849	GPR146	1183963	FALSE	chr7	945692	1536218	L309|L310	1084212	1098897	+	1084212	99751	85066	FALSE	FALSE	0.167468	-0.0154736	0.00291227	-5.31324	0.0769348	2.09141	2.94492	0.372976	none	FALSE	NONE	0	FALSE	2	TRUE	FALSE	100	FALSE	FALSE	FALSE
