trait	snp.locus	snp.name	gene.gid	gene.eid	gene.name	snp.pos	is.leadsnp	locus.chrom	locus.chrom.start	locus.chrom.end	locus.name	gene.chrom.start	gene.chrom.end	gene.strand	gene.tss	snp.tss.dist	snp.gene.dist	is.gene.overlap	is.nearest.to.tss	maf	beta	se	z	prob	log10bf	log10bf_group	prob_group	dbsnp.func	is.dbsnp.delit	snpeff.impact	snpeff.rank	is.snpeff.delit	snp.in.trait.DHS	nearest.trait.DHS.from.gene	nearest.gene.from.trait.DHS	snp.in.DHS	nearest.DHS.from.gene	nearest.gene.from.DHS	in.gtex
t2d	L110	rs13266634	441381	ENSG00000254402	LRRC24	118184782	TRUE	chr8	144995647	146226022	L112|L113|L114	145747761	145752416	-	145752416	27567634	27562979	FALSE	FALSE	0.31	0.12	0.0081	14.8148	0.238945	2.47571	4.91403	0.988524	none	FALSE	NONE	0	FALSE	2	TRUE	FALSE	58	FALSE	FALSE	FALSE
t2d	L110	rs13266634	4609	ENSG00000136997	MYC	118184782	TRUE	chr8	128461742	128961743	L111	128747680	128753680	+	128747680	-10562898	-10562898	FALSE	FALSE	0.31	0.12	0.0081	14.8148	0.238945	2.47571	4.91403	0.988524	none	FALSE	NONE	0	FALSE	2	TRUE	FALSE	58	FALSE	FALSE	FALSE
t2d	L110	rs13266634	4796	ENSG00000160949	TONSL	118184782	TRUE	chr8	144995647	146226022	L112|L113|L114	145654158	145669827	-	145669827	27485045	27469376	FALSE	FALSE	0.31	0.12	0.0081	14.8148	0.238945	2.47571	4.91403	0.988524	none	FALSE	NONE	0	FALSE	2	TRUE	FALSE	58	FALSE	FALSE	FALSE
t2d	L110	rs13266634	50626	ENSG00000187954	CYHR1	118184782	TRUE	chr8	144995647	146226022	L112|L113|L114	145674965	145691060	-	145691060	27506278	27490183	FALSE	FALSE	0.31	0.12	0.0081	14.8148	0.238945	2.47571	4.91403	0.988524	none	FALSE	NONE	0	FALSE	2	TRUE	FALSE	58	FALSE	FALSE	FALSE
t2d	L110	rs13266634	51160	ENSG00000160948	VPS28	118184782	TRUE	chr8	144995647	146226022	L112|L113|L114	145648984	145653946	-	145653946	27469164	27464202	FALSE	FALSE	0.31	0.12	0.0081	14.8148	0.238945	2.47571	4.91403	0.988524	none	FALSE	NONE	0	FALSE	2	TRUE	FALSE	58	FALSE	FALSE	FALSE
t2d	L110	rs13266634	51236	ENSG00000235173	HGH1	118184782	TRUE	chr8	144995647	146226022	L112|L113|L114	145192672	145195746	+	145192672	-27007890	-27007890	FALSE	FALSE	0.31	0.12	0.0081	14.8148	0.238945	2.47571	4.91403	0.988524	none	FALSE	NONE	0	FALSE	2	TRUE	FALSE	58	FALSE	FALSE	FALSE
t2d	L110	rs13266634	5339	ENSG00000178209	PLEC	118184782	TRUE	chr8	144995647	146226022	L112|L113|L114	144989315	145050902	-	145050902	26866120	26804533	FALSE	FALSE	0.31	0.12	0.0081	14.8148	0.238945	2.47571	4.91403	0.988524	none	FALSE	NONE	0	FALSE	2	TRUE	FALSE	58	FALSE	FALSE	FALSE
t2d	L110	rs13266634	54512	ENSG00000178896	EXOSC4	118184782	TRUE	chr8	144995647	146226022	L112|L113|L114	145133529	145135550	+	145133529	-26948747	-26948747	FALSE	FALSE	0.31	0.12	0.0081	14.8148	0.238945	2.47571	4.91403	0.988524	none	FALSE	NONE	0	FALSE	2	TRUE	FALSE	58	FALSE	FALSE	FALSE
t2d	L110	rs13266634	55630	ENSG00000147804	SLC39A4	118184782	TRUE	chr8	144995647	146226022	L112|L113|L114	145635126	145642279	-	145642279	27457497	27450344	FALSE	FALSE	0.31	0.12	0.0081	14.8148	0.238945	2.47571	4.91403	0.988524	none	FALSE	NONE	0	FALSE	2	TRUE	FALSE	58	FALSE	FALSE	FALSE
t2d	L110	rs13266634	58500	ENSG00000196150	ZNF250	118184782	TRUE	chr8	144995647	146226022	L112|L113|L114	146101882	146127553	-	146127553	27942771	27917100	FALSE	FALSE	0.31	0.12	0.0081	14.8148	0.238945	2.47571	4.91403	0.988524	none	FALSE	NONE	0	FALSE	2	TRUE	FALSE	58	FALSE	FALSE	FALSE
t2d	L110	rs13266634	6132	ENSG00000161016	RPL8	118184782	TRUE	chr8	144995647	146226022	L112|L113|L114	146015150	146017972	-	146017972	27833190	27830368	FALSE	FALSE	0.31	0.12	0.0081	14.8148	0.238945	2.47571	4.91403	0.988524	none	FALSE	NONE	0	FALSE	2	TRUE	FALSE	58	FALSE	FALSE	FALSE
t2d	L110	rs13266634	642658	ENSG00000260428	SCX	118184782	TRUE	chr8	144995647	146226022	L112|L113|L114	145321463	145323384	+	145321463	-27136681	-27136681	FALSE	FALSE	0.31	0.12	0.0081	14.8148	0.238945	2.47571	4.91403	0.988524	none	FALSE	NONE	0	FALSE	2	TRUE	FALSE	58	FALSE	FALSE	FALSE
t2d	L110	rs13266634	727957	ENSG00000179832	MROH1	118184782	TRUE	chr8	144995647	146226022	L112|L113|L114	145202919	145316843	+	145202919	-27018137	-27018137	FALSE	FALSE	0.31	0.12	0.0081	14.8148	0.238945	2.47571	4.91403	0.988524	none	FALSE	NONE	0	FALSE	2	TRUE	FALSE	58	FALSE	FALSE	FALSE
t2d	L110	rs13266634	7553	ENSG00000147789	ZNF7	118184782	TRUE	chr8	144995647	146226022	L112|L113|L114	146052849	146072894	+	146052849	-27868067	-27868067	FALSE	FALSE	0.31	0.12	0.0081	14.8148	0.238945	2.47571	4.91403	0.988524	none	FALSE	NONE	0	FALSE	2	TRUE	FALSE	58	FALSE	FALSE	FALSE
t2d	L110	rs13266634	7564	ENSG00000170631	ZNF16	118184782	TRUE	chr8	144995647	146226022	L112|L113|L114	146155744	146176274	-	146176274	27991492	27970962	FALSE	FALSE	0.31	0.12	0.0081	14.8148	0.238945	2.47571	4.91403	0.988524	none	FALSE	NONE	0	FALSE	2	TRUE	FALSE	58	FALSE	FALSE	FALSE
t2d	L110	rs13266634	79581	ENSG00000185803	SLC52A2	118184782	TRUE	chr8	144995647	146226022	L112|L113|L114	145577795	145584946	+	145577795	-27393013	-27393013	FALSE	FALSE	0.31	0.12	0.0081	14.8148	0.238945	2.47571	4.91403	0.988524	none	FALSE	NONE	0	FALSE	2	TRUE	FALSE	58	FALSE	FALSE	FALSE
t2d	L110	rs13266634	80728	ENSG00000147799	ARHGAP39	118184782	TRUE	chr8	144995647	146226022	L112|L113|L114	145754563	145831201	-	145831201	27646419	27569781	FALSE	FALSE	0.31	0.12	0.0081	14.8148	0.238945	2.47571	4.91403	0.988524	none	FALSE	NONE	0	FALSE	2	TRUE	FALSE	58	FALSE	FALSE	FALSE
t2d	L110	rs13266634	80778	ENSG00000196378	ZNF34	118184782	TRUE	chr8	144995647	146226022	L112|L113|L114	145998499	146012730	-	146012730	27827948	27813717	FALSE	FALSE	0.31	0.12	0.0081	14.8148	0.238945	2.47571	4.91403	0.988524	none	FALSE	NONE	0	FALSE	2	TRUE	FALSE	58	FALSE	FALSE	FALSE
t2d	L110	rs13266634	81858	ENSG00000179526	SHARPIN	118184782	TRUE	chr8	144995647	146226022	L112|L113|L114	145153536	145163027	-	145163027	26978245	26968754	FALSE	FALSE	0.31	0.12	0.0081	14.8148	0.238945	2.47571	4.91403	0.988524	none	FALSE	NONE	0	FALSE	2	TRUE	FALSE	58	FALSE	FALSE	FALSE
t2d	L110	rs13266634	83482	ENSG00000261678	SCRT1	118184782	TRUE	chr8	144995647	146226022	L112|L113|L114	145554228	145559943	-	145559943	27375161	27369446	FALSE	FALSE	0.31	0.12	0.0081	14.8148	0.238945	2.47571	4.91403	0.988524	none	FALSE	NONE	0	FALSE	2	TRUE	FALSE	58	FALSE	FALSE	FALSE
t2d	L110	rs13266634	84232	ENSG00000179632	MAF1	118184782	TRUE	chr8	144995647	146226022	L112|L113|L114	145159402	145162514	+	145159402	-26974620	-26974620	FALSE	FALSE	0.31	0.12	0.0081	14.8148	0.238945	2.47571	4.91403	0.988524	none	FALSE	NONE	0	FALSE	2	TRUE	FALSE	58	FALSE	FALSE	FALSE
t2d	L110	rs13266634	84875	ENSG00000178685	PARP10	118184782	TRUE	chr8	144995647	146226022	L112|L113|L114	145051321	145086940	-	145086940	26902158	26866539	FALSE	FALSE	0.31	0.12	0.0081	14.8148	0.238945	2.47571	4.91403	0.988524	none	FALSE	NONE	0	FALSE	2	TRUE	FALSE	58	FALSE	FALSE	FALSE
t2d	L110	rs13266634	84988	ENSG00000160972	PPP1R16A	118184782	TRUE	chr8	144995647	146226022	L112|L113|L114	145703352	145727504	+	145703352	-27518570	-27518570	FALSE	FALSE	0.31	0.12	0.0081	14.8148	0.238945	2.47571	4.91403	0.988524	none	FALSE	NONE	0	FALSE	2	TRUE	FALSE	58	FALSE	FALSE	FALSE
t2d	L110	rs13266634	8694	ENSG00000185000	DGAT1	118184782	TRUE	chr8	144995647	146226022	L112|L113|L114	145538247	145550573	-	145550573	27365791	27353465	FALSE	FALSE	0.31	0.12	0.0081	14.8148	0.238945	2.47571	4.91403	0.988524	none	FALSE	NONE	0	FALSE	2	TRUE	FALSE	58	FALSE	FALSE	FALSE
t2d	L110	rs13266634	8733	ENSG00000197858	GPAA1	118184782	TRUE	chr8	144995647	146226022	L112|L113|L114	145137493	145141119	+	145137493	-26952711	-26952711	FALSE	FALSE	0.31	0.12	0.0081	14.8148	0.238945	2.47571	4.91403	0.988524	none	FALSE	NONE	0	FALSE	2	TRUE	FALSE	58	FALSE	FALSE	FALSE
t2d	L110	rs13266634	8928	ENSG00000160973	FOXH1	118184782	TRUE	chr8	144995647	146226022	L112|L113|L114	145698795	145701718	-	145701718	27516936	27514013	FALSE	FALSE	0.31	0.12	0.0081	14.8148	0.238945	2.47571	4.91403	0.988524	none	FALSE	NONE	0	FALSE	2	TRUE	FALSE	58	FALSE	FALSE	FALSE
t2d	L110	rs13266634	90987	ENSG00000198169	ZNF251	118184782	TRUE	chr8	144995647	146226022	L112|L113|L114	145946292	145981802	-	145981802	27797020	27761510	FALSE	FALSE	0.31	0.12	0.0081	14.8148	0.238945	2.47571	4.91403	0.988524	none	FALSE	NONE	0	FALSE	2	TRUE	FALSE	58	FALSE	FALSE	FALSE
t2d	L110	rs13266634	90990	ENSG00000167702	KIFC2	118184782	TRUE	chr8	144995647	146226022	L112|L113|L114	145691426	145699585	+	145691426	-27506644	-27506644	FALSE	FALSE	0.31	0.12	0.0081	14.8148	0.238945	2.47571	4.91403	0.988524	none	FALSE	NONE	0	FALSE	2	TRUE	FALSE	58	FALSE	FALSE	FALSE
t2d	L110	rs13266634	9401	ENSG00000160957	RECQL4	118184782	TRUE	chr8	144995647	146226022	L112|L113|L114	145736671	145743229	-	145743229	27558447	27551889	FALSE	FALSE	0.31	0.12	0.0081	14.8148	0.238945	2.47571	4.91403	0.988524	none	FALSE	NONE	0	FALSE	2	TRUE	FALSE	58	FALSE	FALSE	FALSE
t2d	L110	rs13266634	9684	ENSG00000160959	LRRC14	118184782	TRUE	chr8	144995647	146226022	L112|L113|L114	145743376	145750562	+	145743376	-27558594	-27558594	FALSE	FALSE	0.31	0.12	0.0081	14.8148	0.238945	2.47571	4.91403	0.988524	none	FALSE	NONE	0	FALSE	2	TRUE	FALSE	58	FALSE	FALSE	FALSE
t2d	L110	rs35859536	169026	ENSG00000164756	SLC30A8	118191474	FALSE	chr8	117934783	118434784	L110	117962512	118188953	+	117962512	228962	2521	FALSE	FALSE	0.31	0.12	0.0081	14.8148	0.238067	2.47361	4.91403	0.988524	none	FALSE	MODIFIER	1	FALSE	0	FALSE	FALSE	5	FALSE	TRUE	FALSE
t2d	L110	rs3802177	169026	ENSG00000164756	SLC30A8	118185024	FALSE	chr8	117934783	118434784	L110	117962512	118188953	+	117962512	222512	0	TRUE	FALSE	0.31	0.12	0.0081	14.8148	0.238924	2.47566	4.91403	0.988524	untranslated-3	FALSE	MODIFIER	1	FALSE	0	FALSE	FALSE	11	FALSE	TRUE	FALSE
t2d	L111	rs17772814	4609	ENSG00000136997	MYC	128711741	TRUE	chr8	128461742	128961743	L111	128747680	128753680	+	128747680	-35939	-35939	FALSE	TRUE	0.082	0.082	0.015	5.46667	0.998531	5.90849	5.90849	0.998531	none	FALSE	NONE	0	FALSE	0	FALSE	FALSE	6	TRUE	TRUE	FALSE
t2d	L112	rs13267392	113655	ENSG00000167700	MFSD3	145245646	TRUE	chr8	144995647	146226022	L112|L113|L114	145734457	145736596	+	145734457	-488811	-488811	FALSE	TRUE	0.28	-0.053	0.0088	-6.02273	0.999213	5.73922	5.73922	0.999213	none	FALSE	NONE	0	FALSE	0	FALSE	FALSE	2	TRUE	FALSE	FALSE
t2d	L112	rs13267392	1537	ENSG00000179091	CYC1	145245646	TRUE	chr8	144995647	146226022	L112|L113|L114	145149930	145152428	+	145149930	95716	93218	FALSE	TRUE	0.28	-0.053	0.0088	-6.02273	0.999213	5.73922	5.73922	0.999213	none	FALSE	NONE	0	FALSE	0	FALSE	FALSE	2	TRUE	FALSE	FALSE
t2d	L112	rs13267392	203054	ENSG00000173137	ADCK5	145245646	TRUE	chr8	144995647	146226022	L112|L113|L114	145596790	145618457	+	145596790	-351144	-351144	FALSE	TRUE	0.28	-0.053	0.0088	-6.02273	0.999213	5.73922	5.73922	0.999213	none	FALSE	NONE	0	FALSE	0	FALSE	FALSE	2	TRUE	FALSE	FALSE
t2d	L112	rs13267392	26233	ENSG00000182325	FBXL6	145245646	TRUE	chr8	144995647	146226022	L112|L113|L114	145579091	145583036	-	145583036	337390	333445	FALSE	TRUE	0.28	-0.053	0.0088	-6.02273	0.999213	5.73922	5.73922	0.999213	none	FALSE	NONE	0	FALSE	0	FALSE	FALSE	2	TRUE	FALSE	FALSE
t2d	L112	rs13267392	26873	ENSG00000178814	OPLAH	145245646	TRUE	chr8	144995647	146226022	L112|L113|L114	145106167	145118868	-	145118868	-126778	-126778	FALSE	TRUE	0.28	-0.053	0.0088	-6.02273	0.999213	5.73922	5.73922	0.999213	none	FALSE	NONE	0	FALSE	0	FALSE	FALSE	2	TRUE	FALSE	FALSE
t2d	L112	rs13267392	2875	ENSG00000167701	GPT	145245646	TRUE	chr8	144995647	146226022	L112|L113|L114	145728356	145732557	+	145728356	-482710	-482710	FALSE	TRUE	0.28	-0.053	0.0088	-6.02273	0.999213	5.73922	5.73922	0.999213	none	FALSE	NONE	0	FALSE	0	FALSE	FALSE	2	TRUE	FALSE	FALSE
t2d	L112	rs13267392	28991	ENSG00000170619	COMMD5	145245646	TRUE	chr8	144995647	146226022	L112|L113|L114	146066427	146079121	-	146079121	833475	820781	FALSE	TRUE	0.28	-0.053	0.0088	-6.02273	0.999213	5.73922	5.73922	0.999213	none	FALSE	NONE	0	FALSE	0	FALSE	FALSE	2	TRUE	FALSE	FALSE
t2d	L112	rs13267392	2907	ENSG00000178719	GRINA	145245646	TRUE	chr8	144995647	146226022	L112|L113|L114	145064226	145067583	+	145064226	181420	178063	FALSE	TRUE	0.28	-0.053	0.0088	-6.02273	0.999213	5.73922	5.73922	0.999213	none	FALSE	NONE	0	FALSE	0	FALSE	FALSE	2	TRUE	FALSE	FALSE
t2d	L112	rs13267392	29894	ENSG00000071894	CPSF1	145245646	TRUE	chr8	144995647	146226022	L112|L113|L114	145618444	145634733	-	145634733	389087	372798	FALSE	TRUE	0.28	-0.053	0.0088	-6.02273	0.999213	5.73922	5.73922	0.999213	none	FALSE	NONE	0	FALSE	0	FALSE	FALSE	2	TRUE	FALSE	TRUE
t2d	L112	rs13267392	3297	ENSG00000185122	HSF1	145245646	TRUE	chr8	144995647	146226022	L112|L113|L114	145515273	145538385	+	145515273	-269627	-269627	FALSE	TRUE	0.28	-0.053	0.0088	-6.02273	0.999213	5.73922	5.73922	0.999213	none	FALSE	NONE	0	FALSE	0	FALSE	FALSE	2	TRUE	FALSE	FALSE
t2d	L112	rs13267392	340385	ENSG00000197363	ZNF517	145245646	TRUE	chr8	144995647	146226022	L112|L113|L114	146024261	146036554	+	146024261	-778615	-778615	FALSE	TRUE	0.28	-0.053	0.0088	-6.02273	0.999213	5.73922	5.73922	0.999213	none	FALSE	NONE	0	FALSE	0	FALSE	FALSE	2	TRUE	FALSE	FALSE
t2d	L112	rs13267392	340390	ENSG00000179698	WDR97	145245646	TRUE	chr8	144995647	146226022	L112|L113|L114	145162629	145173218	+	145162629	83017	72428	FALSE	TRUE	0.28	-0.053	0.0088	-6.02273	0.999213	5.73922	5.73922	0.999213	none	FALSE	NONE	0	FALSE	0	FALSE	FALSE	2	TRUE	FALSE	TRUE
t2d	L112	rs13267392	340393	ENSG00000261587	TMEM249	145245646	TRUE	chr8	144995647	146226022	L112|L113|L114	145575878	145578574	-	145578574	332928	330232	FALSE	TRUE	0.28	-0.053	0.0088	-6.02273	0.999213	5.73922	5.73922	0.999213	none	FALSE	NONE	0	FALSE	0	FALSE	FALSE	2	TRUE	FALSE	FALSE
t2d	L112	rs13267392	375686	ENSG00000186583	SPATC1	145245646	TRUE	chr8	144995647	146226022	L112|L113|L114	145086582	145101933	+	145086582	159064	143713	FALSE	TRUE	0.28	-0.053	0.0088	-6.02273	0.999213	5.73922	5.73922	0.999213	none	FALSE	NONE	0	FALSE	0	FALSE	FALSE	2	TRUE	FALSE	FALSE
t2d	L112	rs13267392	414919	ENSG00000213563	C8orf82	145245646	TRUE	chr8	144995647	146226022	L112|L113|L114	145751117	145754516	-	145754516	508870	505471	FALSE	TRUE	0.28	-0.053	0.0088	-6.02273	0.999213	5.73922	5.73922	0.999213	none	FALSE	NONE	0	FALSE	0	FALSE	FALSE	2	TRUE	FALSE	FALSE
t2d	L112	rs13267392	441381	ENSG00000254402	LRRC24	145245646	TRUE	chr8	144995647	146226022	L112|L113|L114	145747761	145752416	-	145752416	506770	502115	FALSE	TRUE	0.28	-0.053	0.0088	-6.02273	0.999213	5.73922	5.73922	0.999213	none	FALSE	NONE	0	FALSE	0	FALSE	FALSE	2	TRUE	FALSE	FALSE
t2d	L112	rs13267392	4796	ENSG00000160949	TONSL	145245646	TRUE	chr8	144995647	146226022	L112|L113|L114	145654158	145669827	-	145669827	424181	408512	FALSE	TRUE	0.28	-0.053	0.0088	-6.02273	0.999213	5.73922	5.73922	0.999213	none	FALSE	NONE	0	FALSE	0	FALSE	FALSE	2	TRUE	FALSE	FALSE
t2d	L112	rs13267392	50626	ENSG00000187954	CYHR1	145245646	TRUE	chr8	144995647	146226022	L112|L113|L114	145674965	145691060	-	145691060	445414	429319	FALSE	TRUE	0.28	-0.053	0.0088	-6.02273	0.999213	5.73922	5.73922	0.999213	none	FALSE	NONE	0	FALSE	0	FALSE	FALSE	2	TRUE	FALSE	FALSE
t2d	L112	rs13267392	51160	ENSG00000160948	VPS28	145245646	TRUE	chr8	144995647	146226022	L112|L113|L114	145648984	145653946	-	145653946	408300	403338	FALSE	TRUE	0.28	-0.053	0.0088	-6.02273	0.999213	5.73922	5.73922	0.999213	none	FALSE	NONE	0	FALSE	0	FALSE	FALSE	2	TRUE	FALSE	FALSE
t2d	L112	rs13267392	51236	ENSG00000235173	HGH1	145245646	TRUE	chr8	144995647	146226022	L112|L113|L114	145192672	145195746	+	145192672	52974	49900	FALSE	TRUE	0.28	-0.053	0.0088	-6.02273	0.999213	5.73922	5.73922	0.999213	none	FALSE	NONE	0	FALSE	0	FALSE	FALSE	2	TRUE	FALSE	FALSE
t2d	L112	rs13267392	5339	ENSG00000178209	PLEC	145245646	TRUE	chr8	144995647	146226022	L112|L113|L114	144989315	145050902	-	145050902	-194744	-194744	FALSE	TRUE	0.28	-0.053	0.0088	-6.02273	0.999213	5.73922	5.73922	0.999213	none	FALSE	NONE	0	FALSE	0	FALSE	FALSE	2	TRUE	FALSE	FALSE
t2d	L112	rs13267392	54512	ENSG00000178896	EXOSC4	145245646	TRUE	chr8	144995647	146226022	L112|L113|L114	145133529	145135550	+	145133529	112117	110096	FALSE	TRUE	0.28	-0.053	0.0088	-6.02273	0.999213	5.73922	5.73922	0.999213	none	FALSE	NONE	0	FALSE	0	FALSE	FALSE	2	TRUE	FALSE	FALSE
t2d	L112	rs13267392	55630	ENSG00000147804	SLC39A4	145245646	TRUE	chr8	144995647	146226022	L112|L113|L114	145635126	145642279	-	145642279	396633	389480	FALSE	TRUE	0.28	-0.053	0.0088	-6.02273	0.999213	5.73922	5.73922	0.999213	none	FALSE	NONE	0	FALSE	0	FALSE	FALSE	2	TRUE	FALSE	FALSE
t2d	L112	rs13267392	58500	ENSG00000196150	ZNF250	145245646	TRUE	chr8	144995647	146226022	L112|L113|L114	146101882	146127553	-	146127553	881907	856236	FALSE	TRUE	0.28	-0.053	0.0088	-6.02273	0.999213	5.73922	5.73922	0.999213	none	FALSE	NONE	0	FALSE	0	FALSE	FALSE	2	TRUE	FALSE	FALSE
t2d	L112	rs13267392	6132	ENSG00000161016	RPL8	145245646	TRUE	chr8	144995647	146226022	L112|L113|L114	146015150	146017972	-	146017972	772326	769504	FALSE	TRUE	0.28	-0.053	0.0088	-6.02273	0.999213	5.73922	5.73922	0.999213	none	FALSE	NONE	0	FALSE	0	FALSE	FALSE	2	TRUE	FALSE	FALSE
t2d	L112	rs13267392	642658	ENSG00000260428	SCX	145245646	TRUE	chr8	144995647	146226022	L112|L113|L114	145321463	145323384	+	145321463	-75817	-75817	FALSE	TRUE	0.28	-0.053	0.0088	-6.02273	0.999213	5.73922	5.73922	0.999213	none	FALSE	NONE	0	FALSE	0	FALSE	FALSE	2	TRUE	FALSE	FALSE
t2d	L112	rs13267392	727957	ENSG00000179832	MROH1	145245646	TRUE	chr8	144995647	146226022	L112|L113|L114	145202919	145316843	+	145202919	42727	0	TRUE	TRUE	0.28	-0.053	0.0088	-6.02273	0.999213	5.73922	5.73922	0.999213	intron	FALSE	MODIFIER	1	FALSE	0	FALSE	FALSE	2	TRUE	TRUE	FALSE
t2d	L112	rs13267392	7553	ENSG00000147789	ZNF7	145245646	TRUE	chr8	144995647	146226022	L112|L113|L114	146052849	146072894	+	146052849	-807203	-807203	FALSE	TRUE	0.28	-0.053	0.0088	-6.02273	0.999213	5.73922	5.73922	0.999213	none	FALSE	NONE	0	FALSE	0	FALSE	FALSE	2	TRUE	FALSE	FALSE
t2d	L112	rs13267392	7564	ENSG00000170631	ZNF16	145245646	TRUE	chr8	144995647	146226022	L112|L113|L114	146155744	146176274	-	146176274	930628	910098	FALSE	TRUE	0.28	-0.053	0.0088	-6.02273	0.999213	5.73922	5.73922	0.999213	none	FALSE	NONE	0	FALSE	0	FALSE	FALSE	2	TRUE	FALSE	FALSE
t2d	L112	rs13267392	79581	ENSG00000185803	SLC52A2	145245646	TRUE	chr8	144995647	146226022	L112|L113|L114	145577795	145584946	+	145577795	-332149	-332149	FALSE	TRUE	0.28	-0.053	0.0088	-6.02273	0.999213	5.73922	5.73922	0.999213	none	FALSE	NONE	0	FALSE	0	FALSE	FALSE	2	TRUE	FALSE	FALSE
t2d	L112	rs13267392	80728	ENSG00000147799	ARHGAP39	145245646	TRUE	chr8	144995647	146226022	L112|L113|L114	145754563	145831201	-	145831201	585555	508917	FALSE	TRUE	0.28	-0.053	0.0088	-6.02273	0.999213	5.73922	5.73922	0.999213	none	FALSE	NONE	0	FALSE	0	FALSE	FALSE	2	TRUE	FALSE	FALSE
t2d	L112	rs13267392	80778	ENSG00000196378	ZNF34	145245646	TRUE	chr8	144995647	146226022	L112|L113|L114	145998499	146012730	-	146012730	767084	752853	FALSE	TRUE	0.28	-0.053	0.0088	-6.02273	0.999213	5.73922	5.73922	0.999213	none	FALSE	NONE	0	FALSE	0	FALSE	FALSE	2	TRUE	FALSE	FALSE
t2d	L112	rs13267392	81858	ENSG00000179526	SHARPIN	145245646	TRUE	chr8	144995647	146226022	L112|L113|L114	145153536	145163027	-	145163027	-82619	-82619	FALSE	TRUE	0.28	-0.053	0.0088	-6.02273	0.999213	5.73922	5.73922	0.999213	none	FALSE	NONE	0	FALSE	0	FALSE	FALSE	2	TRUE	FALSE	FALSE
t2d	L112	rs13267392	83482	ENSG00000261678	SCRT1	145245646	TRUE	chr8	144995647	146226022	L112|L113|L114	145554228	145559943	-	145559943	314297	308582	FALSE	TRUE	0.28	-0.053	0.0088	-6.02273	0.999213	5.73922	5.73922	0.999213	none	FALSE	NONE	0	FALSE	0	FALSE	FALSE	2	TRUE	FALSE	FALSE
t2d	L112	rs13267392	84232	ENSG00000179632	MAF1	145245646	TRUE	chr8	144995647	146226022	L112|L113|L114	145159402	145162514	+	145159402	86244	83132	FALSE	TRUE	0.28	-0.053	0.0088	-6.02273	0.999213	5.73922	5.73922	0.999213	none	FALSE	NONE	0	FALSE	0	FALSE	FALSE	2	TRUE	FALSE	FALSE
t2d	L112	rs13267392	84875	ENSG00000178685	PARP10	145245646	TRUE	chr8	144995647	146226022	L112|L113|L114	145051321	145086940	-	145086940	-158706	-158706	FALSE	TRUE	0.28	-0.053	0.0088	-6.02273	0.999213	5.73922	5.73922	0.999213	none	FALSE	NONE	0	FALSE	0	FALSE	FALSE	2	TRUE	FALSE	FALSE
t2d	L112	rs13267392	84988	ENSG00000160972	PPP1R16A	145245646	TRUE	chr8	144995647	146226022	L112|L113|L114	145703352	145727504	+	145703352	-457706	-457706	FALSE	TRUE	0.28	-0.053	0.0088	-6.02273	0.999213	5.73922	5.73922	0.999213	none	FALSE	NONE	0	FALSE	0	FALSE	FALSE	2	TRUE	FALSE	FALSE
t2d	L112	rs13267392	8694	ENSG00000185000	DGAT1	145245646	TRUE	chr8	144995647	146226022	L112|L113|L114	145538247	145550573	-	145550573	304927	292601	FALSE	TRUE	0.28	-0.053	0.0088	-6.02273	0.999213	5.73922	5.73922	0.999213	none	FALSE	NONE	0	FALSE	0	FALSE	FALSE	2	TRUE	FALSE	FALSE
t2d	L112	rs13267392	8733	ENSG00000197858	GPAA1	145245646	TRUE	chr8	144995647	146226022	L112|L113|L114	145137493	145141119	+	145137493	108153	104527	FALSE	TRUE	0.28	-0.053	0.0088	-6.02273	0.999213	5.73922	5.73922	0.999213	none	FALSE	NONE	0	FALSE	0	FALSE	FALSE	2	TRUE	FALSE	FALSE
t2d	L112	rs13267392	8928	ENSG00000160973	FOXH1	145245646	TRUE	chr8	144995647	146226022	L112|L113|L114	145698795	145701718	-	145701718	456072	453149	FALSE	TRUE	0.28	-0.053	0.0088	-6.02273	0.999213	5.73922	5.73922	0.999213	none	FALSE	NONE	0	FALSE	0	FALSE	FALSE	2	TRUE	FALSE	FALSE
t2d	L112	rs13267392	90987	ENSG00000198169	ZNF251	145245646	TRUE	chr8	144995647	146226022	L112|L113|L114	145946292	145981802	-	145981802	736156	700646	FALSE	TRUE	0.28	-0.053	0.0088	-6.02273	0.999213	5.73922	5.73922	0.999213	none	FALSE	NONE	0	FALSE	0	FALSE	FALSE	2	TRUE	FALSE	FALSE
t2d	L112	rs13267392	90990	ENSG00000167702	KIFC2	145245646	TRUE	chr8	144995647	146226022	L112|L113|L114	145691426	145699585	+	145691426	-445780	-445780	FALSE	TRUE	0.28	-0.053	0.0088	-6.02273	0.999213	5.73922	5.73922	0.999213	none	FALSE	NONE	0	FALSE	0	FALSE	FALSE	2	TRUE	FALSE	FALSE
t2d	L112	rs13267392	9401	ENSG00000160957	RECQL4	145245646	TRUE	chr8	144995647	146226022	L112|L113|L114	145736671	145743229	-	145743229	497583	491025	FALSE	TRUE	0.28	-0.053	0.0088	-6.02273	0.999213	5.73922	5.73922	0.999213	none	FALSE	NONE	0	FALSE	0	FALSE	FALSE	2	TRUE	FALSE	FALSE
