trait	snp.locus	snp.name	gene.gid	gene.eid	gene.name	snp.pos	is.leadsnp	locus.chrom	locus.chrom.start	locus.chrom.end	locus.name	gene.chrom.start	gene.chrom.end	gene.strand	gene.tss	snp.tss.dist	snp.gene.dist	is.gene.overlap	is.nearest.to.tss	maf	beta	se	z	prob	log10bf	log10bf_group	prob_group	dbsnp.func	is.dbsnp.delit	snpeff.impact	snpeff.rank	is.snpeff.delit	snp.in.trait.DHS	nearest.trait.DHS.from.gene	nearest.gene.from.trait.DHS	snp.in.DHS	nearest.DHS.from.gene	nearest.gene.from.DHS	in.gtex
lowtsh	L114	rs7823699	54108	ENSG00000104472	CHRAC1	141635060	TRUE	chr8	141385061	141885062	L114	141521397	141527236	+	141521397	113663	107824	FALSE	TRUE	0.257702	0.00358684	0.000584095	6.14085	0.417546	2.7425	3.95354	0.920974	none	FALSE	NONE	0	FALSE	0	FALSE	FALSE	3	TRUE	FALSE	FALSE
lowtsh	L115	rs7028486	11172	ENSG00000120210	INSL6	5387278	TRUE	chr9	5137279	5637280	L115	5123880	5185668	-	5185668	-201610	-201610	FALSE	TRUE	0.302758	-0.00331839	0.000553519	-5.99508	0.0962791	2.04067	3.87859	0.880026	none	FALSE	NONE	0	FALSE	0	FALSE	FALSE	7	TRUE	FALSE	FALSE
lowtsh	L115	rs7028486	29126	ENSG00000120217	CD274	5387278	TRUE	chr9	5137279	5637280	L115	5450503	5470566	+	5450503	-63225	-63225	FALSE	TRUE	0.302758	-0.00331839	0.000553519	-5.99508	0.0962791	2.04067	3.87859	0.880026	none	FALSE	NONE	0	FALSE	0	FALSE	FALSE	7	TRUE	FALSE	FALSE
lowtsh	L115	rs7028486	3641	ENSG00000120211	INSL4	5387278	TRUE	chr9	5137279	5637280	L115	5231419	5235304	+	5231419	155859	151974	FALSE	TRUE	0.302758	-0.00331839	0.000553519	-5.99508	0.0962791	2.04067	3.87859	0.880026	none	FALSE	NONE	0	FALSE	0	FALSE	FALSE	7	TRUE	FALSE	FALSE
lowtsh	L115	rs7028486	55848	ENSG00000107020	PLGRKT	5387278	TRUE	chr9	5137279	5637280	L115	5357973	5437878	-	5437878	50600	0	TRUE	TRUE	0.302758	-0.00331839	0.000553519	-5.99508	0.0962791	2.04067	3.87859	0.880026	intron	FALSE	MODIFIER	1	FALSE	0	FALSE	FALSE	7	TRUE	FALSE	FALSE
lowtsh	L115	rs7028486	6013	ENSG00000107018	RLN1	5387278	TRUE	chr9	5137279	5637280	L115	5334969	5339873	-	5339873	-47405	-47405	FALSE	TRUE	0.302758	-0.00331839	0.000553519	-5.99508	0.0962791	2.04067	3.87859	0.880026	none	FALSE	NONE	0	FALSE	0	FALSE	FALSE	7	TRUE	TRUE	FALSE
lowtsh	L115	rs7028486	6019	ENSG00000107014	RLN2	5387278	TRUE	chr9	5137279	5637280	L115	5299868	5304969	-	5304969	-82309	-82309	FALSE	TRUE	0.302758	-0.00331839	0.000553519	-5.99508	0.0962791	2.04067	3.87859	0.880026	none	FALSE	NONE	0	FALSE	0	FALSE	FALSE	7	TRUE	FALSE	FALSE
lowtsh	L115	rs7028486	80380	ENSG00000197646	PDCD1LG2	5387278	TRUE	chr9	5137279	5637280	L115	5510570	5571254	+	5510570	-123292	-123292	FALSE	TRUE	0.302758	-0.00331839	0.000553519	-5.99508	0.0962791	2.04067	3.87859	0.880026	none	FALSE	NONE	0	FALSE	0	FALSE	FALSE	7	TRUE	FALSE	FALSE
lowtsh	L116	rs10965064	338376	ENSG00000184995	IFNE	21553537	FALSE	chr9	21303004	21803005	L116	21480838	21482312	-	21482312	-71225	-71225	FALSE	FALSE	0.328858	0.00407843	0.000545299	7.47925	0.0821566	2.02445	3.63598	0.785377	none	FALSE	NONE	0	FALSE	1	FALSE	TRUE	14	FALSE	TRUE	FALSE
lowtsh	L116	rs1545749	11172	ENSG00000120210	INSL6	21552051	FALSE	chr9	5137279	5637280	L115	5123880	5185668	-	5185668	-16366383	-16366383	FALSE	FALSE	0.348457	0.00402043	0.000540131	7.44344	0.0847526	2.03919	3.63598	0.785377	none	FALSE	NONE	0	FALSE	1	TRUE	FALSE	8	FALSE	FALSE	FALSE
lowtsh	L116	rs1545749	29126	ENSG00000120217	CD274	21552051	FALSE	chr9	5137279	5637280	L115	5450503	5470566	+	5450503	16101548	16081485	FALSE	FALSE	0.348457	0.00402043	0.000540131	7.44344	0.0847526	2.03919	3.63598	0.785377	none	FALSE	NONE	0	FALSE	1	TRUE	FALSE	8	FALSE	FALSE	FALSE
lowtsh	L116	rs1545749	338376	ENSG00000184995	IFNE	21552051	FALSE	chr9	21303004	21803005	L116	21480838	21482312	-	21482312	-69739	-69739	FALSE	TRUE	0.348457	0.00402043	0.000540131	7.44344	0.0847526	2.03919	3.63598	0.785377	none	FALSE	NONE	0	FALSE	1	TRUE	TRUE	8	TRUE	TRUE	FALSE
lowtsh	L116	rs1545749	3439	ENSG00000197919	IFNA1	21552051	FALSE	chr9	21303004	21803005	L116	21440453	21441315	+	21440453	111598	110736	FALSE	TRUE	0.348457	0.00402043	0.000540131	7.44344	0.0847526	2.03919	3.63598	0.785377	none	FALSE	NONE	0	FALSE	1	TRUE	FALSE	8	TRUE	FALSE	FALSE
lowtsh	L116	rs1545749	3440	ENSG00000188379	IFNA2	21552051	FALSE	chr9	21303004	21803005	L116	21384253	21385387	-	21385387	-166664	-166664	FALSE	TRUE	0.348457	0.00402043	0.000540131	7.44344	0.0847526	2.03919	3.63598	0.785377	none	FALSE	NONE	0	FALSE	1	TRUE	FALSE	8	TRUE	FALSE	FALSE
lowtsh	L116	rs1545749	3442	ENSG00000147873	IFNA5	21552051	FALSE	chr9	21303004	21803005	L116	21304325	21305311	-	21305311	-246740	-246740	FALSE	TRUE	0.348457	0.00402043	0.000540131	7.44344	0.0847526	2.03919	3.63598	0.785377	none	FALSE	NONE	0	FALSE	1	TRUE	FALSE	8	TRUE	FALSE	FALSE
lowtsh	L116	rs1545749	3443	ENSG00000120235	IFNA6	21552051	FALSE	chr9	21303004	21803005	L116	21349834	21351377	-	21351377	-200674	-200674	FALSE	TRUE	0.348457	0.00402043	0.000540131	7.44344	0.0847526	2.03919	3.63598	0.785377	none	FALSE	NONE	0	FALSE	1	TRUE	FALSE	8	TRUE	FALSE	FALSE
lowtsh	L116	rs1545749	3445	ENSG00000120242	IFNA8	21552051	FALSE	chr9	21303004	21803005	L116	21409146	21410184	+	21409146	142905	141867	FALSE	TRUE	0.348457	0.00402043	0.000540131	7.44344	0.0847526	2.03919	3.63598	0.785377	none	FALSE	NONE	0	FALSE	1	TRUE	FALSE	8	TRUE	FALSE	FALSE
lowtsh	L116	rs1545749	3447	ENSG00000233816	IFNA13	21552051	FALSE	chr9	21303004	21803005	L116	21367423	21368961	-	21368961	-183090	-183090	FALSE	TRUE	0.348457	0.00402043	0.000540131	7.44344	0.0847526	2.03919	3.63598	0.785377	none	FALSE	NONE	0	FALSE	1	TRUE	FALSE	8	TRUE	FALSE	FALSE
lowtsh	L116	rs1545749	3641	ENSG00000120211	INSL4	21552051	FALSE	chr9	5137279	5637280	L115	5231419	5235304	+	5231419	16320632	16316747	FALSE	FALSE	0.348457	0.00402043	0.000540131	7.44344	0.0847526	2.03919	3.63598	0.785377	none	FALSE	NONE	0	FALSE	1	TRUE	FALSE	8	FALSE	FALSE	FALSE
lowtsh	L116	rs1545749	55848	ENSG00000107020	PLGRKT	21552051	FALSE	chr9	5137279	5637280	L115	5357973	5437878	-	5437878	-16114173	-16114173	FALSE	FALSE	0.348457	0.00402043	0.000540131	7.44344	0.0847526	2.03919	3.63598	0.785377	none	FALSE	NONE	0	FALSE	1	TRUE	FALSE	8	FALSE	FALSE	FALSE
lowtsh	L116	rs1545749	55958	ENSG00000198642	KLHL9	21552051	FALSE	chr9	21303004	21803005	L116	21329670	21335379	-	21335379	-216672	-216672	FALSE	TRUE	0.348457	0.00402043	0.000540131	7.44344	0.0847526	2.03919	3.63598	0.785377	none	FALSE	NONE	0	FALSE	1	TRUE	FALSE	8	TRUE	FALSE	FALSE
lowtsh	L116	rs1545749	6013	ENSG00000107018	RLN1	21552051	FALSE	chr9	5137279	5637280	L115	5334969	5339873	-	5339873	-16212178	-16212178	FALSE	FALSE	0.348457	0.00402043	0.000540131	7.44344	0.0847526	2.03919	3.63598	0.785377	none	FALSE	NONE	0	FALSE	1	TRUE	FALSE	8	FALSE	FALSE	FALSE
lowtsh	L116	rs1545749	6019	ENSG00000107014	RLN2	21552051	FALSE	chr9	5137279	5637280	L115	5299868	5304969	-	5304969	-16247082	-16247082	FALSE	FALSE	0.348457	0.00402043	0.000540131	7.44344	0.0847526	2.03919	3.63598	0.785377	none	FALSE	NONE	0	FALSE	1	TRUE	FALSE	8	FALSE	FALSE	FALSE
lowtsh	L116	rs1545749	80380	ENSG00000197646	PDCD1LG2	21552051	FALSE	chr9	5137279	5637280	L115	5510570	5571254	+	5510570	16041481	15980797	FALSE	FALSE	0.348457	0.00402043	0.000540131	7.44344	0.0847526	2.03919	3.63598	0.785377	none	FALSE	NONE	0	FALSE	1	TRUE	FALSE	8	FALSE	FALSE	FALSE
lowtsh	L116	rs1983811	338376	ENSG00000184995	IFNE	21553003	TRUE	chr9	21303004	21803005	L116	21480838	21482312	-	21482312	-70691	-70691	FALSE	FALSE	0.348858	0.00408611	0.000538428	7.58896	0.220492	2.52415	3.63598	0.785377	none	FALSE	NONE	0	FALSE	1	FALSE	TRUE	11	FALSE	TRUE	FALSE
lowtsh	L116	rs9657607	338376	ENSG00000184995	IFNE	21553640	FALSE	chr9	21303004	21803005	L116	21480838	21482312	-	21482312	-71328	-71328	FALSE	FALSE	0.328863	0.00408529	0.000545311	7.49167	0.0904635	2.07023	3.63598	0.785377	none	FALSE	NONE	0	FALSE	0	FALSE	FALSE	13	FALSE	TRUE	FALSE
lowtsh	L117	rs7033765	10541	ENSG00000136938	ANP32B	100591704	FALSE	chr9	100299013	101055497	L117|L118	100745643	100778225	+	100745643	-153939	-153939	FALSE	TRUE	0.434816	-0.00945769	0.000513557	-18.416	0.125309	2.02277	2.60264	0.352538	none	FALSE	NONE	0	FALSE	0	FALSE	FALSE	0	FALSE	FALSE	FALSE
lowtsh	L117	rs7033765	2304	ENSG00000178919	FOXE1	100591704	FALSE	chr9	100299013	101055497	L117|L118	100615536	100618997	+	100615536	-23832	-23832	FALSE	TRUE	0.434816	-0.00945769	0.000513557	-18.416	0.125309	2.02277	2.60264	0.352538	none	FALSE	NONE	0	FALSE	0	FALSE	FALSE	0	FALSE	FALSE	FALSE
lowtsh	L117	rs7033765	51531	ENSG00000136932	TRMO	100591704	FALSE	chr9	100299013	101055497	L117|L118	100666771	100684852	-	100684852	93148	75067	FALSE	TRUE	0.434816	-0.00945769	0.000513557	-18.416	0.125309	2.02277	2.60264	0.352538	none	FALSE	NONE	0	FALSE	0	FALSE	FALSE	0	FALSE	FALSE	TRUE
lowtsh	L117	rs7033765	54187	ENSG00000095380	NANS	100591704	FALSE	chr9	100299013	101055497	L117|L118	100819021	100845357	+	100819021	-227317	-227317	FALSE	TRUE	0.434816	-0.00945769	0.000513557	-18.416	0.125309	2.02277	2.60264	0.352538	none	FALSE	NONE	0	FALSE	0	FALSE	FALSE	0	FALSE	FALSE	FALSE
lowtsh	L117	rs7033765	55357	ENSG00000095383	TBC1D2	100591704	FALSE	chr9	100299013	101055497	L117|L118	100961281	101018003	-	101018003	426299	369577	FALSE	TRUE	0.434816	-0.00945769	0.000513557	-18.416	0.125309	2.02277	2.60264	0.352538	none	FALSE	NONE	0	FALSE	0	FALSE	FALSE	0	FALSE	FALSE	FALSE
lowtsh	L117	rs7033765	55363	ENSG00000136929	HEMGN	100591704	FALSE	chr9	100299013	101055497	L117|L118	100689073	100707138	-	100707138	115434	97369	FALSE	TRUE	0.434816	-0.00945769	0.000513557	-18.416	0.125309	2.02277	2.60264	0.352538	none	FALSE	NONE	0	FALSE	0	FALSE	FALSE	0	FALSE	FALSE	FALSE
lowtsh	L117	rs7033765	7464	ENSG00000106789	CORO2A	100591704	FALSE	chr9	100299013	101055497	L117|L118	100883257	100954922	-	100954922	363218	291553	FALSE	TRUE	0.434816	-0.00945769	0.000513557	-18.416	0.125309	2.02277	2.60264	0.352538	none	FALSE	NONE	0	FALSE	0	FALSE	FALSE	0	FALSE	FALSE	FALSE
lowtsh	L117	rs7033765	7507	ENSG00000136936	XPA	100591704	FALSE	chr9	100299013	101055497	L117|L118	100437191	100459639	-	100459639	-132065	-132065	FALSE	FALSE	0.434816	-0.00945769	0.000513557	-18.416	0.125309	2.02277	2.60264	0.352538	none	FALSE	NONE	0	FALSE	0	FALSE	FALSE	0	FALSE	FALSE	TRUE
lowtsh	L117	rs7033765	9830	ENSG00000106785	TRIM14	100591704	FALSE	chr9	100299013	101055497	L117|L118	100831557	100881494	-	100881494	289790	239853	FALSE	TRUE	0.434816	-0.00945769	0.000513557	-18.416	0.125309	2.02277	2.60264	0.352538	none	FALSE	NONE	0	FALSE	0	FALSE	FALSE	0	FALSE	FALSE	FALSE
lowtsh	L117	rs7045138	158427	ENSG00000136925	TSTD2	100591462	FALSE	chr9	100299013	101055497	L117|L118	100362362	100395857	-	100395857	-195605	-195605	FALSE	TRUE	0.43482	-0.00945877	0.000513571	-18.4176	0.124859	2.02099	2.60264	0.352538	none	FALSE	NONE	0	FALSE	0	FALSE	FALSE	0	FALSE	FALSE	FALSE
lowtsh	L117	rs7045138	4686	ENSG00000136937	NCBP1	100591462	FALSE	chr9	100299013	101055497	L117|L118	100395908	100436030	+	100395908	195554	155432	FALSE	TRUE	0.43482	-0.00945877	0.000513571	-18.4176	0.124859	2.02099	2.60264	0.352538	none	FALSE	NONE	0	FALSE	0	FALSE	FALSE	0	FALSE	FALSE	FALSE
lowtsh	L117	rs7045138	51531	ENSG00000136932	TRMO	100591462	FALSE	chr9	100299013	101055497	L117|L118	100666771	100684852	-	100684852	93390	75309	FALSE	FALSE	0.43482	-0.00945877	0.000513571	-18.4176	0.124859	2.02099	2.60264	0.352538	none	FALSE	NONE	0	FALSE	0	FALSE	FALSE	0	FALSE	FALSE	TRUE
lowtsh	L117	rs7045138	7111	ENSG00000136842	TMOD1	100591462	FALSE	chr9	100299013	101055497	L117|L118	100263462	100364030	+	100263462	328000	227432	FALSE	TRUE	0.43482	-0.00945877	0.000513571	-18.4176	0.124859	2.02099	2.60264	0.352538	none	FALSE	NONE	0	FALSE	0	FALSE	FALSE	0	FALSE	FALSE	FALSE
lowtsh	L117	rs7045138	7507	ENSG00000136936	XPA	100591462	FALSE	chr9	100299013	101055497	L117|L118	100437191	100459639	-	100459639	-131823	-131823	FALSE	TRUE	0.43482	-0.00945877	0.000513571	-18.4176	0.124859	2.02099	2.60264	0.352538	none	FALSE	NONE	0	FALSE	0	FALSE	FALSE	0	FALSE	FALSE	TRUE
lowtsh	L12	rs138986169	10717	ENSG00000134262	AP4B1	114198634	FALSE	chr1	113567667	114890767	L10|L11|L12|L13	114437370	114447823	-	114447823	249189	238736	FALSE	FALSE	0.006384	-0.0145568	0.00337945	-4.30745	0.237174	2.33551	4.79288	0.988905	none	FALSE	NONE	0	FALSE	2	TRUE	FALSE	15	FALSE	FALSE	FALSE
lowtsh	L12	rs138986169	10745	ENSG00000116793	PHTF1	114198634	FALSE	chr1	113567667	114890767	L10|L11|L12|L13	114239453	114302111	-	114302111	103477	40819	FALSE	FALSE	0.006384	-0.0145568	0.00337945	-4.30745	0.237174	2.33551	4.79288	0.988905	none	FALSE	NONE	0	FALSE	2	TRUE	TRUE	15	FALSE	TRUE	FALSE
lowtsh	L12	rs138986169	148281	ENSG00000134207	SYT6	114198634	FALSE	chr1	113567667	114890767	L10|L11|L12|L13	114631913	114696541	-	114696541	497907	433279	FALSE	FALSE	0.006384	-0.0145568	0.00337945	-4.30745	0.237174	2.33551	4.79288	0.988905	none	FALSE	NONE	0	FALSE	2	TRUE	FALSE	15	FALSE	FALSE	FALSE
lowtsh	L12	rs138986169	204851	ENSG00000163349	HIPK1	114198634	FALSE	chr1	113567667	114890767	L10|L11|L12|L13	114471814	114520491	+	114471814	-273180	-273180	FALSE	FALSE	0.006384	-0.0145568	0.00337945	-4.30745	0.237174	2.33551	4.79288	0.988905	none	FALSE	NONE	0	FALSE	2	TRUE	FALSE	15	FALSE	FALSE	FALSE
lowtsh	L12	rs138986169	260425	ENSG00000081026	MAGI3	114198634	FALSE	chr1	113567667	114890767	L10|L11|L12|L13	113933371	114228545	+	113933371	265263	0	TRUE	FALSE	0.006384	-0.0145568	0.00337945	-4.30745	0.237174	2.33551	4.79288	0.988905	intron	FALSE	MODIFIER	1	FALSE	2	FALSE	FALSE	15	FALSE	FALSE	FALSE
lowtsh	L12	rs138986169	26191	ENSG00000134242	PTPN22	114198634	FALSE	chr1	113567667	114890767	L10|L11|L12|L13	114356433	114414381	-	114414381	215747	157799	FALSE	FALSE	0.006384	-0.0145568	0.00337945	-4.30745	0.237174	2.33551	4.79288	0.988905	none	FALSE	NONE	0	FALSE	2	TRUE	FALSE	15	FALSE	FALSE	FALSE
lowtsh	L12	rs138986169	3321	ENSG00000143061	IGSF3	114198634	FALSE	chr1	117025764	117525765	L14	117117021	117210377	-	117210377	3011743	2918387	FALSE	FALSE	0.006384	-0.0145568	0.00337945	-4.30745	0.237174	2.33551	4.79288	0.988905	none	FALSE	NONE	0	FALSE	2	TRUE	FALSE	15	FALSE	FALSE	FALSE
lowtsh	L12	rs138986169	440603	ENSG00000188761	BCL2L15	114198634	FALSE	chr1	113567667	114890767	L10|L11|L12|L13	114420790	114430169	-	114430169	231535	222156	FALSE	FALSE	0.006384	-0.0145568	0.00337945	-4.30745	0.237174	2.33551	4.79288	0.988905	none	FALSE	NONE	0	FALSE	2	TRUE	FALSE	15	FALSE	FALSE	FALSE
lowtsh	L12	rs138986169	54665	ENSG00000081019	RSBN1	114198634	FALSE	chr1	113567667	114890767	L10|L11|L12|L13	114304454	114355098	-	114355098	156464	105820	FALSE	FALSE	0.006384	-0.0145568	0.00337945	-4.30745	0.237174	2.33551	4.79288	0.988905	none	FALSE	NONE	0	FALSE	2	TRUE	FALSE	15	FALSE	FALSE	FALSE
lowtsh	L12	rs138986169	56944	ENSG00000116774	OLFML3	114198634	FALSE	chr1	113567667	114890767	L10|L11|L12|L13	114522013	114578194	+	114522013	-323379	-323379	FALSE	FALSE	0.006384	-0.0145568	0.00337945	-4.30745	0.237174	2.33551	4.79288	0.988905	none	FALSE	NONE	0	FALSE	2	TRUE	FALSE	15	FALSE	FALSE	FALSE
lowtsh	L12	rs138986169	5738	ENSG00000134247	PTGFRN	114198634	FALSE	chr1	117025764	117525765	L14	117452679	117532980	+	117452679	-3254045	-3254045	FALSE	FALSE	0.006384	-0.0145568	0.00337945	-4.30745	0.237174	2.33551	4.79288	0.988905	none	FALSE	NONE	0	FALSE	2	TRUE	FALSE	15	FALSE	FALSE	FALSE
lowtsh	L12	rs138986169	64858	ENSG00000118655	DCLRE1B	114198634	FALSE	chr1	113567667	114890767	L10|L11|L12|L13	114447763	114456708	+	114447763	-249129	-249129	FALSE	FALSE	0.006384	-0.0145568	0.00337945	-4.30745	0.237174	2.33551	4.79288	0.988905	none	FALSE	NONE	0	FALSE	2	TRUE	FALSE	15	FALSE	FALSE	FALSE
lowtsh	L12	rs138986169	914	ENSG00000116824	CD2	114198634	FALSE	chr1	117025764	117525765	L14	117297007	117311850	+	117297007	-3098373	-3098373	FALSE	FALSE	0.006384	-0.0145568	0.00337945	-4.30745	0.237174	2.33551	4.79288	0.988905	none	FALSE	NONE	0	FALSE	2	TRUE	FALSE	15	FALSE	FALSE	FALSE
lowtsh	L12	rs138986169	965	ENSG00000116815	CD58	114198634	FALSE	chr1	117025764	117525765	L14	117057157	117113661	-	117113661	2915027	2858523	FALSE	FALSE	0.006384	-0.0145568	0.00337945	-4.30745	0.237174	2.33551	4.79288	0.988905	none	FALSE	NONE	0	FALSE	2	TRUE	FALSE	15	FALSE	FALSE	FALSE
lowtsh	L12	rs146900614	10745	ENSG00000116793	PHTF1	114163165	FALSE	chr1	113567667	114890767	L10|L11|L12|L13	114239453	114302111	-	114302111	138946	76288	FALSE	FALSE	0.006341	-0.0147945	0.00339643	-4.3559	0.294011	2.46243	4.79288	0.988905	none	FALSE	NONE	0	FALSE	0	FALSE	FALSE	9	FALSE	TRUE	FALSE
lowtsh	L12	rs146900614	260425	ENSG00000081026	MAGI3	114163165	FALSE	chr1	113567667	114890767	L10|L11|L12|L13	113933371	114228545	+	113933371	229794	0	TRUE	FALSE	0.006341	-0.0147945	0.00339643	-4.3559	0.294011	2.46243	4.79288	0.988905	intron	FALSE	MODIFIER	1	FALSE	0	FALSE	FALSE	9	FALSE	FALSE	FALSE
lowtsh	L12	rs150709401	10745	ENSG00000116793	PHTF1	114135879	FALSE	chr1	113567667	114890767	L10|L11|L12|L13	114239453	114302111	-	114302111	166232	103574	FALSE	FALSE	0.006395	-0.0147291	0.00338575	-4.35032	0.312396	2.50023	4.79288	0.988905	none	FALSE	NONE	0	FALSE	0	FALSE	FALSE	6	FALSE	TRUE	FALSE
lowtsh	L12	rs150709401	260425	ENSG00000081026	MAGI3	114135879	FALSE	chr1	113567667	114890767	L10|L11|L12|L13	113933371	114228545	+	113933371	202508	0	TRUE	FALSE	0.006395	-0.0147291	0.00338575	-4.35032	0.312396	2.50023	4.79288	0.988905	intron	FALSE	MODIFIER	1	FALSE	0	FALSE	FALSE	6	FALSE	FALSE	FALSE
lowtsh	L12	rs2476601	10717	ENSG00000134262	AP4B1	114377567	TRUE	chr1	113567667	114890767	L10|L11|L12|L13	114437370	114447823	-	114447823	70256	59803	FALSE	TRUE	0.102398	0.0226397	0.000835313	27.1033	0.985116	4.66362	12.8428	1	none	FALSE	NONE	0	FALSE	0	FALSE	FALSE	7	TRUE	FALSE	FALSE
lowtsh	L12	rs2476601	10745	ENSG00000116793	PHTF1	114377567	TRUE	chr1	113567667	114890767	L10|L11|L12|L13	114239453	114302111	-	114302111	-75456	-75456	FALSE	TRUE	0.102398	0.0226397	0.000835313	27.1033	0.985116	4.66362	12.8428	1	none	FALSE	NONE	0	FALSE	0	FALSE	FALSE	7	TRUE	FALSE	FALSE
lowtsh	L12	rs2476601	148281	ENSG00000134207	SYT6	114377567	TRUE	chr1	113567667	114890767	L10|L11|L12|L13	114631913	114696541	-	114696541	318974	254346	FALSE	TRUE	0.102398	0.0226397	0.000835313	27.1033	0.985116	4.66362	12.8428	1	none	FALSE	NONE	0	FALSE	0	FALSE	FALSE	7	TRUE	FALSE	FALSE
lowtsh	L12	rs2476601	204851	ENSG00000163349	HIPK1	114377567	TRUE	chr1	113567667	114890767	L10|L11|L12|L13	114471814	114520491	+	114471814	-94247	-94247	FALSE	TRUE	0.102398	0.0226397	0.000835313	27.1033	0.985116	4.66362	12.8428	1	none	FALSE	NONE	0	FALSE	0	FALSE	FALSE	7	TRUE	FALSE	FALSE
lowtsh	L12	rs2476601	26191	ENSG00000134242	PTPN22	114377567	TRUE	chr1	113567667	114890767	L10|L11|L12|L13	114356433	114414381	-	114414381	36814	0	TRUE	TRUE	0.102398	0.0226397	0.000835313	27.1033	0.985116	4.66362	12.8428	1	intron,missense	FALSE	MODERATE,MODIFIER	3	TRUE	0	FALSE	FALSE	7	TRUE	FALSE	FALSE
lowtsh	L12	rs2476601	440603	ENSG00000188761	BCL2L15	114377567	TRUE	chr1	113567667	114890767	L10|L11|L12|L13	114420790	114430169	-	114430169	52602	43223	FALSE	TRUE	0.102398	0.0226397	0.000835313	27.1033	0.985116	4.66362	12.8428	1	none	FALSE	NONE	0	FALSE	0	FALSE	FALSE	7	TRUE	FALSE	FALSE
lowtsh	L12	rs2476601	54665	ENSG00000081019	RSBN1	114377567	TRUE	chr1	113567667	114890767	L10|L11|L12|L13	114304454	114355098	-	114355098	-22469	-22469	FALSE	TRUE	0.102398	0.0226397	0.000835313	27.1033	0.985116	4.66362	12.8428	1	none	FALSE	NONE	0	FALSE	0	FALSE	FALSE	7	TRUE	TRUE	FALSE
lowtsh	L12	rs2476601	56944	ENSG00000116774	OLFML3	114377567	TRUE	chr1	113567667	114890767	L10|L11|L12|L13	114522013	114578194	+	114522013	-144446	-144446	FALSE	TRUE	0.102398	0.0226397	0.000835313	27.1033	0.985116	4.66362	12.8428	1	none	FALSE	NONE	0	FALSE	0	FALSE	FALSE	7	TRUE	FALSE	FALSE
lowtsh	L12	rs2476601	64858	ENSG00000118655	DCLRE1B	114377567	TRUE	chr1	113567667	114890767	L10|L11|L12|L13	114447763	114456708	+	114447763	-70196	-70196	FALSE	TRUE	0.102398	0.0226397	0.000835313	27.1033	0.985116	4.66362	12.8428	1	none	FALSE	NONE	0	FALSE	0	FALSE	FALSE	7	TRUE	FALSE	FALSE
lowtsh	L120	rs13297295	1384	ENSG00000095321	CRAT	131659723	FALSE	chr9	131404547	131904548	L120	131857089	131873468	-	131873468	213745	197366	FALSE	TRUE	0.119358	0.00439297	0.000789317	5.56553	0.18748	2.14606	2.69062	0.447057	none	FALSE	NONE	0	FALSE	0	FALSE	FALSE	1	TRUE	FALSE	FALSE
lowtsh	L120	rs13297295	2021	ENSG00000167136	ENDOG	131659723	FALSE	chr9	131404547	131904548	L120	131580753	131584956	+	131580753	78970	74767	FALSE	FALSE	0.119358	0.00439297	0.000789317	5.56553	0.18748	2.14606	2.69062	0.447057	none	FALSE	NONE	0	FALSE	0	FALSE	FALSE	1	FALSE	FALSE	TRUE
lowtsh	L120	rs13297295	22845	ENSG00000175283	DOLK	131659723	FALSE	chr9	131404547	131904548	L120	131707809	131709898	-	131709898	50175	48086	FALSE	TRUE	0.119358	0.00439297	0.000789317	5.56553	0.18748	2.14606	2.69062	0.447057	none	FALSE	NONE	0	FALSE	0	FALSE	FALSE	1	TRUE	FALSE	FALSE
lowtsh	L120	rs13297295	23511	ENSG00000095319	NUP188	131659723	FALSE	chr9	131404547	131904548	L120	131709978	131769375	+	131709978	-50255	-50255	FALSE	TRUE	0.119358	0.00439297	0.000789317	5.56553	0.18748	2.14606	2.69062	0.447057	none	FALSE	NONE	0	FALSE	0	FALSE	FALSE	1	TRUE	FALSE	FALSE
lowtsh	L120	rs13297295	254295	ENSG00000175287	PHYHD1	131659723	FALSE	chr9	131404547	131904548	L120	131683174	131704320	+	131683174	-23451	-23451	FALSE	TRUE	0.119358	0.00439297	0.000789317	5.56553	0.18748	2.14606	2.69062	0.447057	none	FALSE	NONE	0	FALSE	0	FALSE	FALSE	1	TRUE	FALSE	FALSE
lowtsh	L120	rs13297295	29941	ENSG00000160447	PKN3	131659723	FALSE	chr9	131404547	131904548	L120	131464802	131483197	+	131464802	194921	176526	FALSE	FALSE	0.119358	0.00439297	0.000789317	5.56553	0.18748	2.14606	2.69062	0.447057	none	FALSE	NONE	0	FALSE	0	FALSE	FALSE	1	FALSE	FALSE	TRUE
lowtsh	L120	rs13297295	5524	ENSG00000119383	PTPA	131659723	FALSE	chr9	131404547	131904548	L120	131873229	131911225	+	131873229	-213506	-213506	FALSE	TRUE	0.119358	0.00439297	0.000789317	5.56553	0.18748	2.14606	2.69062	0.447057	none	FALSE	NONE	0	FALSE	0	FALSE	FALSE	1	TRUE	FALSE	FALSE
lowtsh	L120	rs13297295	56262	ENSG00000136802	LRRC8A	131659723	FALSE	chr9	131404547	131904548	L120	131644391	131680318	+	131644391	15332	0	TRUE	FALSE	0.119358	0.00439297	0.000789317	5.56553	0.18748	2.14606	2.69062	0.447057	intron	FALSE	MODIFIER	1	FALSE	0	FALSE	FALSE	1	FALSE	FALSE	FALSE
